,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,Class
10,0.161473,0.615251,0.130682,0.850927,0.045262,0.128146,0.671858,0.895328,0.924366,0.059361,0.099351,0.104858,0.018459,0.025,0.923077,0.599369,1.0,0.295918,0.303797,0.567901,0.404854,0.094845,0.190606,0.159314,0.847256,0.01845,0.059974,0.671676,0.891941,0.921152,0.042309,0.074282,0.08259,0.009876,0.289157,0.936842,0.404959,0.900943,0.44898,0.302632,0.14869,0.443352,0.092929,0.190439,0.155502,0.848475,0.019894,0.067466,0.67392,0.891941,0.921152,0.038549,0.064232,0.069713,0.010467,0.282353,0.9375,0.296791,0.899038,0.443299,0.293333,0.12146,0.571521,0.079861,0.110055,0.10087,0.847076,0.009288,0.065217,0.672931,0.891033,0.920204,0.034383,0.055755,0.061852,0.009658,0.175676,0.94,0.284615,0.899038,0.443299,0.297297,0.083406,0.597794,0.073132,0.109292,0.116232,0.848866,0.008567,0.065312,0.684208,0.891033,0.920204,0.034354,0.055755,0.061852,0.009658,0.171053,0.939394,0.18299,0.899038,0.443299,0.297297,0.077944,0.803358,0.067251,0.089008,0.100346,0.848866,0.008567,0.040872,0.684208,0.891033,0.920204,0.033587,0.060274,0.06611,0.009658,0.168831,0.93617,0.18299,0.90367,0.443299,0.30137,0.060626,0.812458,0.067251,0.089008,0.100346,0.848866,0.008567,0.040143,0.684208,0.891033,0.920204,0.031768,0.060274,0.06611,0.008477,0.168831,0.933333,0.18299,0.90367,0.443299,0.30137,0.042428,0.812458,1
11,0.903683,0.07087,0.704545,0.257967,0.454031,0.745995,0.202112,0.274252,0.278896,0.090107,0.120802,0.119372,0.004615,0.4625,0.282051,0.687697,0.464865,0.244898,0.316456,0.521605,0.398536,0.618557,0.057726,0.47549,0.249629,0.380074,0.389831,0.203285,0.260198,0.268589,0.149229,0.19434,0.202972,0.001829,0.626506,0.442105,0.61708,0.580189,0.418367,0.315789,0.224961,0.273628,0.361616,0.105955,0.411483,0.288705,0.213528,0.263868,0.238003,0.30054,0.307692,0.22237,0.277618,0.273477,0.005621,0.788235,0.583333,0.620321,0.639423,0.381443,0.306667,0.173065,0.196515,0.473958,0.103196,0.314783,0.273566,0.09226,0.404348,0.227223,0.285948,0.291441,0.263042,0.308449,0.313407,0.00787,0.702703,0.65,0.635897,0.653846,0.515464,0.310811,0.215284,0.216687,0.507154,0.144546,0.282565,0.256115,0.065677,0.470247,0.226473,0.262701,0.266435,0.360975,0.369202,0.378607,0.008943,0.75,0.676768,0.64433,0.730769,0.443299,0.337838,0.271144,0.282322,0.466374,0.11772,0.243945,0.256115,0.065677,0.294278,0.226473,0.262701,0.266435,0.352912,0.399122,0.404669,0.008943,0.74026,0.659574,0.64433,0.743119,0.443299,0.342466,0.2109,0.301208,0.466374,0.11772,0.243945,0.256115,0.065677,0.289028,0.226473,0.262701,0.266435,0.333803,0.399122,0.404669,0.007849,0.74026,0.644444,0.64433,0.743119,0.443299,0.342466,0.147596,0.301208,0
12,0.084986,0.176133,0.164773,0.717195,0.055163,0.1373,0.656373,0.806244,0.635853,0.079148,0.122777,0.139514,0.136133,0.3625,0.858974,0.66877,0.637838,0.857143,0.341772,0.302469,0.397455,0.061856,0.041162,0.137255,0.714074,0.04797,0.078227,0.657773,0.803692,0.630008,0.036057,0.075531,0.088323,0.05395,0.349398,0.884211,0.421488,0.632075,0.857143,0.342105,0.071649,0.544921,0.060606,0.040964,0.133971,0.715101,0.051724,0.088456,0.65997,0.803692,0.630008,0.032852,0.065311,0.074552,0.057182,0.341176,0.885417,0.312834,0.625,0.85567,0.333333,0.058527,0.692941,0.137153,0.046275,0.273043,0.672039,0.068111,0.128986,0.631996,0.744608,0.591742,0.309621,0.282368,0.30448,0.02039,0.837838,0.65,0.620513,0.552885,0.814433,0.364865,0.068996,0.165479,0.128776,0.054848,0.274549,0.702897,0.056539,0.124819,0.67325,0.763541,0.628764,0.372483,0.307668,0.401562,0.01574,0.855263,0.717172,0.618557,0.639423,0.731959,0.378378,0.070066,0.208047,0.118421,0.044669,0.237024,0.702897,0.056539,0.078111,0.67325,0.763541,0.628764,0.364163,0.332602,0.429204,0.01574,0.844156,0.702128,0.618557,0.655963,0.731959,0.383562,0.054499,0.228328,0.118421,0.044669,0.237024,0.702897,0.056539,0.076717,0.67325,0.763541,0.628764,0.344444,0.332602,0.429204,0.013815,0.844156,0.688889,0.618557,0.655963,0.731959,0.383562,0.03814,0.228328,1
13,0.03966,0.048463,0.107955,0.668021,0.029703,0.038902,0.853921,0.524197,0.580262,0.205479,0.268981,0.266884,0.036456,0.5625,0.884615,0.766562,0.848649,0.510204,0.721519,0.104938,0.248399,0.016495,0.013185,0.073529,0.676479,0.02091,0.011734,0.855298,0.533859,0.591959,0.131722,0.299209,0.286412,0.014631,0.493976,0.915789,0.545455,0.825472,0.510204,0.723684,0.023112,0.404793,0.016162,0.012982,0.07177,0.677452,0.022546,0.011994,0.858155,0.533859,0.591959,0.120015,0.258726,0.241756,0.015507,0.482353,0.916667,0.433155,0.822115,0.505155,0.72,0.01888,0.525426,0.013889,0.007502,0.04,0.674475,0.010526,0.011594,0.857725,0.529943,0.587056,0.107046,0.224582,0.214889,0.014309,0.405405,0.92,0.415385,0.822115,0.505155,0.72973,0.012227,0.549729,0.012719,0.00665,0.046092,0.6759,0.009709,0.011611,0.872099,0.529943,0.587056,0.106955,0.224582,0.214889,0.014309,0.394737,0.919192,0.314433,0.822115,0.505155,0.72973,0.010365,0.741879,0.011696,0.005416,0.039792,0.6759,0.009709,0.007266,0.872099,0.529943,0.587056,0.104567,0.242782,0.229681,0.014309,0.38961,0.914894,0.314433,0.830275,0.505155,0.739726,0.008062,0.752134,0.011696,0.005416,0.039792,0.6759,0.009709,0.007136,0.872099,0.529943,0.587056,0.098905,0.242782,0.229681,0.012559,0.38961,0.911111,0.314433,0.830275,0.505155,0.739726,0.005642,0.752134,4
14,0.291785,0.041515,0.284091,0.058305,0.169731,0.24714,0.057957,0.054604,0.058242,0.126941,0.122495,0.141588,0.016151,0.675,0.692308,0.656151,0.794595,0.285714,0.43038,0.185185,0.234327,0.173196,0.036135,0.20098,0.091461,0.091021,0.10691,0.088054,0.085727,0.094389,0.133597,0.181232,0.195541,0.003475,0.783133,0.810526,0.595041,0.867925,0.22449,0.381579,0.077042,0.215701,0.220202,0.054234,0.236842,0.115501,0.136605,0.163418,0.121259,0.103332,0.113918,0.269085,0.266823,0.273118,0.007947,0.882353,0.770833,0.620321,0.822115,0.484536,0.426667,0.091252,0.14077,0.189236,0.031342,0.16,0.107337,0.063777,0.157971,0.118593,0.0958,0.103271,0.240007,0.23161,0.242787,0.007333,0.864865,0.78,0.594872,0.822115,0.484536,0.432432,0.062445,0.148638,0.173291,0.030511,0.184369,0.107564,0.058824,0.1582,0.12058,0.0958,0.103271,0.239804,0.23161,0.242787,0.007333,0.842105,0.777778,0.494845,0.822115,0.484536,0.432432,0.058043,0.228852,0.159357,0.024849,0.15917,0.107564,0.058824,0.099001,0.12058,0.0958,0.103271,0.234447,0.25038,0.259499,0.007333,0.831169,0.765957,0.494845,0.830275,0.484536,0.438356,0.045147,0.248742,0.159357,0.024849,0.15917,0.107564,0.058824,0.097235,0.12058,0.0958,0.103271,0.221753,0.25038,0.259499,0.006436,0.831169,0.755556,0.494845,0.830275,0.484536,0.438356,0.031596,0.248742,6
15,0.087819,0.28296,0.193182,0.814811,0.036775,0.075515,0.775734,0.935884,0.672029,0.109589,0.163703,0.186019,0.031841,0.5,0.871795,0.690852,0.875676,0.55102,0.35443,0.320988,0.252988,0.063918,0.066502,0.161765,0.813184,0.03198,0.043025,0.777773,0.936245,0.666911,0.056899,0.105701,0.121656,0.012619,0.481928,0.894737,0.440771,0.839623,0.55102,0.355263,0.076271,0.362075,0.062626,0.066309,0.157895,0.814354,0.034483,0.047976,0.780371,0.936245,0.666911,0.051842,0.0914,0.102688,0.013375,0.470588,0.895833,0.331551,0.836538,0.546392,0.346667,0.062303,0.474359,0.053819,0.03832,0.102609,0.812641,0.016099,0.046377,0.779705,0.935709,0.662909,0.04624,0.079338,0.091184,0.012341,0.391892,0.9,0.317949,0.836538,0.546392,0.351351,0.042358,0.496481,0.08903,0.064741,0.140281,0.836659,0.042833,0.078374,0.805203,0.910057,0.742612,0.253004,0.288302,0.428344,0.005545,0.736842,0.787879,0.458763,0.908654,0.216495,0.378378,0.062604,0.298721,0.081871,0.052726,0.121107,0.836659,0.042833,0.049046,0.805203,0.910057,0.742612,0.247353,0.311666,0.457829,0.005545,0.727273,0.776596,0.458763,0.912844,0.216495,0.383562,0.048694,0.317299,0.081871,0.052726,0.121107,0.836659,0.042833,0.048171,0.805203,0.910057,0.742612,0.233959,0.311666,0.457829,0.004867,0.727273,0.766667,0.458763,0.912844,0.216495,0.383562,0.034078,0.317299,1
16,0.475921,0.047768,0.420455,0.507534,0.216407,0.379863,0.800797,0.315029,0.37309,0.35586,0.369179,0.361967,0.000461,0.7625,0.525641,0.927445,0.702703,0.132653,0.924051,0.259259,0.203651,0.346392,0.010713,0.357843,0.501205,0.188192,0.216428,0.80297,0.301441,0.361969,0.225511,0.257179,0.247771,0.000183,0.73494,0.610526,0.647383,0.688679,0.132653,0.947368,0.060863,0.299631,0.193939,0.023367,0.145933,0.444826,0.084881,0.143928,0.726152,0.259568,0.316265,0.415496,0.258906,0.263262,0.001357,0.917647,0.84375,0.697861,0.884615,0.061856,0.946667,0.054122,0.096463,0.166667,0.013504,0.093913,0.439702,0.039628,0.13913,0.725321,0.253348,0.308049,0.370596,0.224738,0.234019,0.001252,0.905405,0.85,0.669231,0.884615,0.061856,0.959459,0.036681,0.102437,0.152623,0.012657,0.108216,0.440631,0.036551,0.139332,0.737477,0.253348,0.308049,0.370283,0.224738,0.234019,0.001252,0.881579,0.848485,0.569588,0.884615,0.061856,0.959459,0.033582,0.169757,0.140351,0.010308,0.093426,0.440631,0.036551,0.087193,0.737477,0.253348,0.308049,0.362012,0.242951,0.250128,0.001252,0.87013,0.840426,0.569588,0.889908,0.061856,0.972603,0.026121,0.190757,0.140351,0.010308,0.093426,0.440631,0.036551,0.085638,0.737477,0.253348,0.308049,0.34241,0.242951,0.250128,0.001099,0.87013,0.833333,0.569588,0.889908,0.061856,0.972603,0.01828,0.190757,8
17,0.507082,0.049158,0.389205,0.960004,0.19802,0.471396,0.914384,0.950856,0.946297,0.13242,0.197008,0.230154,0.053992,0.45,0.576923,0.731861,0.567568,0.72449,0.443038,0.305556,0.395549,0.486598,0.026452,0.392157,0.93728,0.185732,0.314211,0.905422,0.923503,0.917851,0.098374,0.179983,0.202123,0.001829,0.46988,0.694737,0.578512,0.726415,0.193878,0.447368,0.127889,0.494974,0.476768,0.026252,0.382775,0.938629,0.200265,0.35982,0.908447,0.923503,0.917851,0.089632,0.155632,0.170609,0.001938,0.458824,0.697917,0.465241,0.721154,0.185567,0.44,0.104468,0.633232,0.409722,0.015171,0.266087,0.938062,0.093498,0.347826,0.908169,0.92286,0.916864,0.079946,0.135093,0.151602,0.001789,0.378378,0.71,0.446154,0.721154,0.185567,0.445946,0.071616,0.662142,0.626391,0.109268,0.549098,0.829429,0.220445,0.567489,0.861694,0.794052,0.782835,0.254865,0.38154,0.374621,0.001431,0.789474,0.212121,0.603093,0.432692,0.701031,0.5,0.273632,0.24033,0.561404,0.108538,0.465398,0.805812,0.193033,0.346049,0.848297,0.766493,0.754489,0.263898,0.468681,0.461067,0.000358,0.792208,0.223404,0.652062,0.481651,0.701031,0.520548,0.230248,0.26408,0.561404,0.108538,0.465398,0.805812,0.193033,0.339875,0.848297,0.766493,0.754489,0.249609,0.468681,0.461067,0.000314,0.792208,0.188889,0.652062,0.481651,0.701031,0.520548,0.161137,0.26408,7
18,0.05949,0.484106,0.221591,0.994658,0.048091,0.043478,0.924678,0.993835,0.994338,0.120244,0.083545,0.069017,0.011075,0.4875,0.807692,0.725552,0.945946,0.387755,0.417722,0.37963,0.265804,0.043299,0.114215,0.186275,0.995782,0.04182,0.024772,0.927514,0.995498,0.995691,0.064193,0.046608,0.037792,0.004389,0.46988,0.842105,0.471074,0.900943,0.387755,0.421053,0.090909,0.378295,0.042424,0.114033,0.181818,0.997215,0.045093,0.026987,0.930613,0.995498,0.995691,0.058488,0.040302,0.0319,0.004652,0.458824,0.84375,0.360963,0.899038,0.381443,0.413333,0.074261,0.49375,0.032986,0.069544,0.126957,0.996018,0.019195,0.024638,0.933662,0.991373,0.992902,0.071308,0.084179,0.066794,0.004829,0.432432,0.85,0.366667,0.889423,0.42268,0.432432,0.051528,0.481031,0.030207,0.068745,0.146293,0.998122,0.017704,0.024673,0.949309,0.991373,0.992902,0.071247,0.084179,0.066794,0.004829,0.421053,0.848485,0.265464,0.889423,0.42268,0.432432,0.047678,0.654008,0.027778,0.055987,0.126298,0.998122,0.017704,0.015441,0.949309,0.991373,0.992902,0.069656,0.091001,0.071392,0.004829,0.415584,0.840426,0.265464,0.894495,0.42268,0.438356,0.037085,0.665914,0.027778,0.055987,0.126298,0.998122,0.017704,0.015165,0.949309,0.991373,0.992902,0.065884,0.091001,0.071392,0.004239,0.415584,0.833333,0.265464,0.894495,0.42268,0.438356,0.025954,0.665914,1
19,0.036827,0.035956,0.090909,0.065747,0.031117,0.04119,0.110097,0.035977,0.046917,0.159513,0.176969,0.168246,0.054453,0.4875,0.897436,0.652997,0.751351,0.673469,0.683544,0.089506,0.317217,0.0,0.010672,0.058824,0.074912,0.00738,0.007823,0.134623,0.038001,0.046392,0.232805,0.201623,0.173248,0.019751,0.795181,0.968421,0.506887,0.778302,0.602041,0.684211,0.01926,0.206543,0.121212,0.016649,0.452153,0.110626,0.177719,0.083958,0.153176,0.085817,0.084808,0.378845,0.453041,0.38853,0.004071,0.847059,0.489583,0.542781,0.572115,0.701031,0.573333,0.034613,0.229037,0.104167,0.009622,0.316522,0.102418,0.082972,0.081159,0.150607,0.078138,0.073811,0.337907,0.393253,0.345449,0.003756,0.824324,0.51,0.520513,0.572115,0.701031,0.581081,0.023144,0.240676,0.09539,0.008772,0.364729,0.102634,0.076528,0.081277,0.153131,0.078138,0.073811,0.337621,0.393253,0.345449,0.003756,0.802632,0.505051,0.420103,0.572115,0.701031,0.581081,0.02073,0.346576,0.304094,0.076623,0.368512,0.224799,0.13992,0.2198,0.380755,0.131986,0.151612,0.820814,0.419213,0.44948,0.028617,0.961039,0.531915,0.793814,0.422018,0.845361,0.849315,0.136408,0.06424,0.304094,0.076623,0.368512,0.224799,0.13992,0.215879,0.380755,0.131986,0.151612,0.776369,0.419213,0.44948,0.025118,0.961039,0.511111,0.793814,0.422018,0.845361,0.849315,0.095464,0.06424,6
20,0.07932,0.028313,0.241477,0.59579,0.074965,0.084668,0.279807,0.592673,0.873539,0.342466,0.286763,0.434538,0.054453,0.85,0.692308,0.725552,0.72973,0.642857,0.088608,0.092593,0.116031,0.039175,0.010342,0.061275,0.614778,0.02706,0.032595,0.309786,0.621927,0.875126,0.335973,0.331877,0.31465,0.018288,0.831325,0.894737,0.559229,0.801887,0.540816,0.105263,0.023883,0.167623,0.032323,0.011127,0.07177,0.597605,0.027851,0.032984,0.307119,0.603332,0.844274,0.377516,0.419216,0.500896,0.022291,0.729412,0.885417,0.47861,0.774038,0.618557,0.093333,0.020138,0.344727,0.027778,0.00643,0.04,0.593891,0.013003,0.031884,0.305017,0.6,0.842403,0.336721,0.363892,0.445401,0.020569,0.689189,0.89,0.458974,0.774038,0.618557,0.094595,0.0131,0.361309,0.025437,0.005578,0.046092,0.595145,0.011993,0.03193,0.310129,0.6,0.842403,0.336436,0.363892,0.445401,0.020569,0.671053,0.888889,0.358247,0.774038,0.618557,0.094595,0.011194,0.500875,0.084795,0.026091,0.110727,0.807268,0.02056,0.051771,0.714825,0.801635,0.857295,0.865652,0.706061,0.611859,0.007333,0.948052,0.840426,0.659794,0.899083,0.278351,0.383562,0.03386,0.080476,0.084795,0.026091,0.110727,0.807268,0.02056,0.050847,0.714825,0.801635,0.857295,0.818779,0.706061,0.611859,0.006436,0.948052,0.833333,0.659794,0.899083,0.278351,0.383562,0.023697,0.080476,5
21,0.631728,0.033524,0.610795,0.182175,0.360679,0.540046,0.167338,0.184729,0.181377,0.333942,0.405588,0.376481,0.021228,0.5375,0.115385,0.785489,0.432432,0.459184,0.405063,0.277778,0.460179,0.373196,0.015492,0.487745,0.193352,0.285363,0.249022,0.244274,0.156281,0.165673,0.516257,0.392842,0.358811,0.011339,0.831325,0.473684,0.760331,0.518868,0.632653,0.592105,0.081664,0.20275,0.327273,0.017762,0.437799,0.220231,0.250663,0.254873,0.257054,0.190545,0.197488,0.477402,0.489565,0.439964,0.012018,0.8,0.614583,0.676471,0.596154,0.597938,0.533333,0.066709,0.307633,0.28125,0.010265,0.306087,0.213034,0.117028,0.246377,0.2548,0.183746,0.187845,0.425813,0.424957,0.3912,0.011089,0.77027,0.63,0.648718,0.596154,0.597938,0.540541,0.045415,0.32263,0.257552,0.009416,0.352705,0.213484,0.107938,0.246734,0.25907,0.183746,0.187845,0.425453,0.424957,0.3912,0.011089,0.75,0.626263,0.548969,0.596154,0.597938,0.540541,0.041874,0.451401,0.236842,0.007668,0.304498,0.213484,0.107938,0.154405,0.25907,0.183746,0.187845,0.41595,0.459396,0.418129,0.011089,0.74026,0.606383,0.548969,0.614679,0.597938,0.547945,0.03257,0.467112,0.236842,0.007668,0.304498,0.213484,0.107938,0.15165,0.25907,0.183746,0.187845,0.393427,0.459396,0.418129,0.009733,0.74026,0.588889,0.548969,0.614679,0.597938,0.547945,0.022794,0.467112,6
22,0.308782,0.029182,0.463068,0.862524,0.19802,0.370709,0.741944,0.891761,0.891785,0.05175,0.082698,0.086493,0.117674,0.5625,0.474359,0.545741,0.32973,0.938776,0.35443,0.197531,0.429124,0.494845,0.067326,0.598039,0.827369,0.489545,0.474576,0.730484,0.847186,0.847804,0.134431,0.208489,0.211677,0.079005,0.795181,0.463158,0.644628,0.226415,0.959184,0.381579,0.284284,0.185372,0.569697,0.141026,0.497608,0.8222,0.397878,0.652174,0.731118,0.839127,0.839094,0.16635,0.185318,0.187097,0.091491,0.847059,0.510417,0.606952,0.254808,0.969072,0.373333,0.391441,0.174032,0.489583,0.081499,0.349565,0.820558,0.185759,0.630435,0.730302,0.837775,0.837161,0.148374,0.160862,0.166268,0.084421,0.824324,0.53,0.582051,0.254808,0.969072,0.378378,0.270742,0.183321,0.653418,0.144928,0.533066,0.824781,0.326099,0.732946,0.745442,0.840091,0.839202,0.258758,0.249727,0.257612,0.042211,0.881579,0.393939,0.57732,0.216346,0.958763,0.378378,0.389303,0.142033,0.600877,0.118031,0.460208,0.824781,0.326099,0.458674,0.745442,0.840091,0.839202,0.252978,0.269965,0.275345,0.042211,0.87013,0.361702,0.57732,0.252294,0.958763,0.383562,0.302806,0.163554,0.600877,0.118031,0.460208,0.824781,0.326099,0.450491,0.745442,0.840091,0.839202,0.23928,0.269965,0.275345,0.037049,0.87013,0.333333,0.57732,0.252294,0.958763,0.383562,0.211916,0.163554,3
23,0.283286,0.022234,0.372159,0.584969,0.206506,0.228833,0.793278,0.431415,0.490473,0.303501,0.309907,0.322275,0.008306,0.6125,0.653846,0.757098,0.675676,0.438776,0.772152,0.126543,0.369346,0.346392,0.012279,0.409314,0.564204,0.214022,0.234681,0.746277,0.430122,0.475658,0.276782,0.390762,0.30276,0.011339,0.73494,0.663158,0.694215,0.646226,0.5,0.75,0.069337,0.298889,0.339394,0.012075,0.399522,0.565016,0.230769,0.268366,0.74877,0.430122,0.475658,0.252184,0.337891,0.255556,0.012018,0.717647,0.666667,0.57754,0.639423,0.494845,0.746667,0.056639,0.398824,0.392361,0.028246,0.34087,0.433096,0.13808,0.321739,0.583499,0.329671,0.355741,0.531504,0.38685,0.388012,0.000894,0.932432,0.62,0.858974,0.629808,0.113402,0.72973,0.09345,0.079543,0.3593,0.027412,0.392786,0.434011,0.127356,0.322206,0.593278,0.329671,0.355741,0.531054,0.38685,0.388012,0.000894,0.907895,0.616162,0.760309,0.629808,0.113402,0.72973,0.087479,0.140473,0.330409,0.022325,0.3391,0.434011,0.127356,0.201635,0.593278,0.329671,0.355741,0.519193,0.4182,0.414721,0.000894,0.896104,0.595745,0.760309,0.646789,0.113402,0.739726,0.068043,0.162024,0.330409,0.022325,0.3391,0.434011,0.127356,0.198037,0.593278,0.329671,0.355741,0.49108,0.4182,0.414721,0.000785,0.896104,0.577778,0.760309,0.646789,0.113402,0.739726,0.047619,0.162024,8
24,0.223796,0.033524,0.519886,0.57182,0.199434,0.324943,0.762755,0.428288,0.485529,0.319026,0.314987,0.239336,0.179972,0.5875,0.576923,0.810726,0.275676,0.959184,0.759494,0.194444,0.246332,0.340206,0.048702,0.492647,0.540747,0.141451,0.217731,0.769179,0.373525,0.440268,0.265944,0.198086,0.194904,0.000732,0.783133,0.484211,0.757576,0.627358,0.387755,0.828947,0.135593,0.171396,0.268687,0.063919,0.337321,0.559584,0.084881,0.193403,0.779965,0.397749,0.460805,0.245348,0.257107,0.225627,0.000775,0.764706,0.71875,0.665775,0.788462,0.28866,0.8,0.109503,0.241664,0.230903,0.036939,0.233043,0.555519,0.039628,0.186957,0.779297,0.39269,0.454326,0.218835,0.223177,0.200542,0.000715,0.72973,0.73,0.638462,0.788462,0.28866,0.810811,0.075109,0.253843,0.211447,0.036113,0.268537,0.556693,0.036551,0.187228,0.792357,0.39269,0.454326,0.21865,0.223177,0.200542,0.000715,0.710526,0.727273,0.53866,0.788462,0.28866,0.810811,0.070066,0.363417,0.194444,0.029411,0.231834,0.556693,0.036551,0.117166,0.792357,0.39269,0.454326,0.213766,0.241263,0.214347,0.000715,0.701299,0.712766,0.53866,0.798165,0.28866,0.821918,0.054499,0.38078,0.194444,0.029411,0.231834,0.556693,0.036551,0.115076,0.792357,0.39269,0.454326,0.202191,0.241263,0.214347,0.000628,0.701299,0.7,0.53866,0.798165,0.28866,0.821918,0.03814,0.38078,4
25,0.283286,0.135835,0.284091,0.96562,0.12447,0.2746,0.84215,0.992734,0.99254,0.087671,0.048264,0.050059,0.068759,0.525,0.794872,0.649842,0.67027,0.806122,0.367089,0.367284,0.266699,0.298969,0.134281,0.404412,0.964955,0.190652,0.204694,0.850574,0.989644,0.988539,0.067945,0.069913,0.071338,0.016825,0.53012,0.6,0.46832,0.632075,0.622449,0.381579,0.221109,0.318013,0.416162,0.349804,0.504785,0.962304,0.335544,0.329835,0.84872,0.985682,0.985376,0.075579,0.081504,0.076882,0.017445,0.635294,0.5,0.411765,0.5,0.690722,0.373333,0.370044,0.348038,0.315972,0.28651,0.276522,0.95268,0.139319,0.3,0.841876,0.974574,0.975458,0.088584,0.101827,0.096764,0.026471,0.675676,0.58,0.441026,0.480769,0.845361,0.378378,0.29345,0.283861,0.289348,0.285898,0.318637,0.954693,0.128498,0.300435,0.855985,0.974574,0.975458,0.088509,0.101827,0.096764,0.026471,0.657895,0.575758,0.340206,0.480769,0.845361,0.378378,0.277363,0.401812,0.266082,0.232839,0.275087,0.954693,0.128498,0.188011,0.855985,0.974574,0.975458,0.086532,0.110079,0.103425,0.026471,0.649351,0.553191,0.340206,0.504587,0.845361,0.383562,0.215737,0.418454,0.266082,0.232839,0.275087,0.954693,0.128498,0.184657,0.855985,0.974574,0.975458,0.081847,0.110079,0.103425,0.023234,0.649351,0.533333,0.340206,0.504587,0.845361,0.383562,0.150982,0.418454,3
26,0.719547,0.072781,0.508523,0.684001,0.244696,0.661327,0.814984,0.588313,0.60098,0.120852,0.148744,0.146031,0.059068,0.6,0.461538,0.706625,0.475676,0.795918,0.632911,0.481481,0.269762,0.523711,0.059497,0.419118,0.656824,0.265683,0.400261,0.786277,0.565826,0.571468,0.155273,0.179983,0.174735,0.036028,0.795181,0.631579,0.661157,0.476415,0.877551,0.644737,0.233436,0.177103,0.341414,0.133402,0.325359,0.674017,0.229443,0.283358,0.806645,0.578388,0.58875,0.181922,0.214106,0.191577,0.024811,0.858824,0.708333,0.617647,0.615385,0.762887,0.64,0.203902,0.165058,0.293403,0.077093,0.224348,0.671008,0.107121,0.273913,0.806059,0.574847,0.583809,0.162263,0.18585,0.170253,0.022894,0.837838,0.72,0.592308,0.615385,0.762887,0.648649,0.140611,0.173963,0.26868,0.076301,0.258517,0.672426,0.098801,0.274311,0.819567,0.574847,0.583809,0.162126,0.18585,0.170253,0.022894,0.815789,0.717172,0.492268,0.615385,0.762887,0.648649,0.132255,0.261245,0.247076,0.062141,0.223183,0.672426,0.098801,0.171662,0.819567,0.574847,0.583809,0.158504,0.200912,0.181973,0.022894,0.805195,0.702128,0.492268,0.633028,0.762887,0.657534,0.10287,0.280527,0.247076,0.062141,0.223183,0.672426,0.098801,0.168599,0.819567,0.574847,0.583809,0.149922,0.200912,0.181973,0.020094,0.805195,0.688889,0.492268,0.633028,0.762887,0.657534,0.071993,0.280527,4
27,0.107649,0.185513,0.181818,0.990275,0.03819,0.089245,0.91067,0.99564,0.993619,0.110198,0.049675,0.069313,0.019382,0.4875,0.871795,0.706625,0.92973,0.357143,0.417722,0.268519,0.298866,0.063918,0.047425,0.151961,0.986696,0.01968,0.039113,0.912081,0.992031,0.987944,0.114423,0.076155,0.11104,0.007681,0.650602,0.894737,0.493113,0.915094,0.295918,0.421053,0.061633,0.259406,0.062626,0.047229,0.148325,0.988116,0.02122,0.043478,0.915128,0.992031,0.987944,0.104254,0.065851,0.093728,0.008141,0.635294,0.895833,0.382353,0.913462,0.28866,0.413333,0.050346,0.351624,0.053819,0.027294,0.095652,0.988006,0.009907,0.042029,0.91487,0.991964,0.987799,0.092988,0.057161,0.083214,0.007512,0.581081,0.9,0.366667,0.913462,0.28866,0.418919,0.034061,0.368501,0.049285,0.026459,0.11022,0.990093,0.009138,0.04209,0.930203,0.991964,0.987799,0.092909,0.057161,0.083214,0.007512,0.565789,0.89899,0.265464,0.913462,0.28866,0.418919,0.031095,0.510074,0.045322,0.021548,0.095156,0.990093,0.009138,0.02634,0.930203,0.991964,0.987799,0.090834,0.061793,0.088942,0.007512,0.558442,0.893617,0.265464,0.917431,0.28866,0.424658,0.024186,0.524682,0.045322,0.021548,0.095156,0.990093,0.009138,0.02587,0.930203,0.991964,0.987799,0.085915,0.061793,0.088942,0.006593,0.558442,0.888889,0.265464,0.917431,0.28866,0.424658,0.016926,0.524682,1
